nb_nodes,seed,algo,time
435,9,glouton,112.575
436,0,glouton,104.837
436,1,glouton,103.012
436,2,glouton,114.372
436,3,glouton,114.408
436,4,glouton,105.214
436,5,glouton,106.536
436,6,glouton,108.536
436,7,glouton,104.374
436,8,glouton,110.564
436,9,glouton,110.692
437,0,glouton,110.322
437,1,glouton,116.808
437,2,glouton,115.291
437,3,glouton,163.544
437,4,glouton,102.992
437,5,glouton,103.196
437,6,glouton,101.467
437,7,glouton,113.732
437,8,glouton,104.386
437,9,glouton,99.6418
438,0,glouton,99.5031
438,1,glouton,100.824
438,2,glouton,108.156
438,3,glouton,105.638
438,4,glouton,110.564
438,5,glouton,105.718
438,6,glouton,107.526
438,7,glouton,106.73
438,8,glouton,126.642
438,9,glouton,116.731
439,0,glouton,113.046
439,1,glouton,120.91
439,2,glouton,117.765
439,3,glouton,105.411
439,4,glouton,166.743
439,5,glouton,149.7
439,6,glouton,126.13
439,7,glouton,138.617
439,8,glouton,114.742
439,9,glouton,109.108
440,0,glouton,118.51
440,1,glouton,123.475
440,2,glouton,157.994
440,3,glouton,120.869
440,4,glouton,113.353
440,5,glouton,103.608
440,6,glouton,190.266
440,7,glouton,146.363
440,8,glouton,117.876
440,9,glouton,133.613
441,0,glouton,128.636
441,1,glouton,134.641
441,2,glouton,120.004
441,3,glouton,115.106
441,4,glouton,137.082
441,5,glouton,115.658
441,6,glouton,112.067
441,7,glouton,128.593
441,8,glouton,124.84
441,9,glouton,118.208
442,0,glouton,112.581
442,1,glouton,114.568
442,2,glouton,125.791
442,3,glouton,120.639
442,4,glouton,138.185
442,5,glouton,118.434
442,6,glouton,114.913
442,7,glouton,129.283
442,8,glouton,132.167
442,9,glouton,113.287
443,0,glouton,116.977
443,1,glouton,127.73
443,2,glouton,170.34
443,3,glouton,148.8
443,4,glouton,160.751
443,5,glouton,148.693
443,6,glouton,144.688
443,7,glouton,136.361
443,8,glouton,150.219
443,9,glouton,152.78
444,0,glouton,140.678
444,1,glouton,117.339
444,2,glouton,132.862
444,3,glouton,122.145
444,4,glouton,113.731
444,5,glouton,123.295
444,6,glouton,115.719
444,7,glouton,108.211
444,8,glouton,109.399
444,9,glouton,127.405
445,0,glouton,104.026
445,1,glouton,107.192
445,2,glouton,114.957
445,3,glouton,111.722
445,4,glouton,113.999
445,5,glouton,179.266
445,6,glouton,121.061
445,7,glouton,110.567
445,8,glouton,111.198
445,9,glouton,188.863
446,0,glouton,167.565
446,1,glouton,166.024
446,2,glouton,125.401
446,3,glouton,122.7
446,4,glouton,112.111
446,5,glouton,117.146
446,6,glouton,114.767
446,7,glouton,114.396
446,8,glouton,114.753
446,9,glouton,126.822
447,0,glouton,117.238
447,1,glouton,155.048
447,2,glouton,127.732
447,3,glouton,116.602
447,4,glouton,117.248
447,5,glouton,116.745
447,6,glouton,116.02
447,7,glouton,113.467
447,8,glouton,121.405
447,9,glouton,111.153
448,0,glouton,112.032
448,1,glouton,112.224
448,2,glouton,124.898
448,3,glouton,130.109
448,4,glouton,152.272
448,5,glouton,126.592
448,6,glouton,119.765
448,7,glouton,122.654
448,8,glouton,115.589
448,9,glouton,131.951
449,0,glouton,124.263
449,1,glouton,155.531
449,2,glouton,136.512
449,3,glouton,170.17
449,4,glouton,145.759
449,5,glouton,120.793
449,6,glouton,128.281
449,7,glouton,108.212
449,8,glouton,124.873
449,9,glouton,125.84
450,0,glouton,134.801
450,1,glouton,158.956
450,2,glouton,118.787
450,3,glouton,147.734
450,4,glouton,126.742
450,5,glouton,126.887
450,6,glouton,132.504
450,7,glouton,137.028
450,8,glouton,175.429
450,9,glouton,116.865
451,0,glouton,139.722
451,1,glouton,139.546
451,2,glouton,162.213
451,3,glouton,130.354
451,4,glouton,130.448
451,5,glouton,130.602
451,6,glouton,124.873
451,7,glouton,150.914
451,8,glouton,132.621
451,9,glouton,107.992
452,0,glouton,143.824
452,1,glouton,142.016
452,2,glouton,123.78
452,3,glouton,116.994
452,4,glouton,118.177
452,5,glouton,121.786
452,6,glouton,109.975
452,7,glouton,110.511
452,8,glouton,113.002
452,9,glouton,116.865
453,0,glouton,123.5
453,1,glouton,189.203
453,2,glouton,163.698
453,3,glouton,179.334
453,4,glouton,130.422
453,5,glouton,136.159
453,6,glouton,119.895
453,7,glouton,135.616
453,8,glouton,117.626
453,9,glouton,128.7
454,0,glouton,128.224
454,1,glouton,113.171
454,2,glouton,122.959
454,3,glouton,116.868
454,4,glouton,118.697
454,5,glouton,124.442
454,6,glouton,123.005
454,7,glouton,124.399
454,8,glouton,113.974
454,9,glouton,136.207
455,0,glouton,117.046
455,1,glouton,117.463
455,2,glouton,118.712
455,3,glouton,115.968
455,4,glouton,115.244
455,5,glouton,114.623
455,6,glouton,119.21
455,7,glouton,124.534
455,8,glouton,123.034
455,9,glouton,119.639
456,0,glouton,128.675
456,1,glouton,122.992
456,2,glouton,128.858
456,3,glouton,129.054
456,4,glouton,120.931
456,5,glouton,116.368
456,6,glouton,128.948
456,7,glouton,136.427
456,8,glouton,147.893
456,9,glouton,129.385
457,0,glouton,129.684
457,1,glouton,164.679
457,2,glouton,141.395
457,3,glouton,138.636
457,4,glouton,119.392
457,5,glouton,125.725
457,6,glouton,123.065
457,7,glouton,130.283
457,8,glouton,134.48
457,9,glouton,123.052
458,0,glouton,112.082
458,1,glouton,121.504
458,2,glouton,121.294
458,3,glouton,158.948
458,4,glouton,144.44
458,5,glouton,115.69
458,6,glouton,128.503
458,7,glouton,142.552
458,8,glouton,135.519
458,9,glouton,129.567
459,0,glouton,118.517
459,1,glouton,124.385
459,2,glouton,118.238
459,3,glouton,122.199
459,4,glouton,128.724
459,5,glouton,117.814
459,6,glouton,118.021
459,7,glouton,127.835
459,8,glouton,123.73
459,9,glouton,127.15
460,0,glouton,158.794
460,1,glouton,144.751
460,2,glouton,148.98
460,3,glouton,130.551
460,4,glouton,135.088
460,5,glouton,117.82
460,6,glouton,135.496
460,7,glouton,143.741
460,8,glouton,139.242
460,9,glouton,140.18
461,0,glouton,142.065
461,1,glouton,164.039
461,2,glouton,132.64
461,3,glouton,132.648
461,4,glouton,120.408
461,5,glouton,123.457
461,6,glouton,120.52
461,7,glouton,118.574
461,8,glouton,120.637
461,9,glouton,123.454
462,0,glouton,145.819
462,1,glouton,132.836
462,2,glouton,152.4
462,3,glouton,158.997
462,4,glouton,132.215
462,5,glouton,150.912
462,6,glouton,158.298
462,7,glouton,146.099
462,8,glouton,125.89
462,9,glouton,149.158
463,0,glouton,130.701
463,1,glouton,131.175
463,2,glouton,122.847
463,3,glouton,140.253
463,4,glouton,123.13
463,5,glouton,151.623
463,6,glouton,143.648
463,7,glouton,138.795
463,8,glouton,135.255
463,9,glouton,149.536
464,0,glouton,144.958
464,1,glouton,141.81
464,2,glouton,128.818
464,3,glouton,162.7
464,4,glouton,145.61
464,5,glouton,124.271
464,6,glouton,121.723
464,7,glouton,128.024
464,8,glouton,138.518
464,9,glouton,131.261
465,0,glouton,145.688
465,1,glouton,129.675
465,2,glouton,121.461
465,3,glouton,121.767
465,4,glouton,124.434
465,5,glouton,125.214
465,6,glouton,121.376
465,7,glouton,130.026
465,8,glouton,129.2
465,9,glouton,121.189
466,0,glouton,129.87
466,1,glouton,121.106
466,2,glouton,122.789
466,3,glouton,121.559
466,4,glouton,122.864
466,5,glouton,126.261
466,6,glouton,118.853
466,7,glouton,119.02
466,8,glouton,121.48
466,9,glouton,119.218
467,0,glouton,121.884
467,1,glouton,121.135
467,2,glouton,135.012
467,3,glouton,121.029
467,4,glouton,121.754
467,5,glouton,122.336
467,6,glouton,122.002
467,7,glouton,120.653
467,8,glouton,129.597
467,9,glouton,146.379
468,0,glouton,148.075
468,1,glouton,141.758
468,2,glouton,147.354
468,3,glouton,154.936
468,4,glouton,162.787
468,5,glouton,180.186
468,6,glouton,165.284
468,7,glouton,132.45
468,8,glouton,138.11
468,9,glouton,146.192
469,0,glouton,148.775
469,1,glouton,146.504
469,2,glouton,158.989
469,3,glouton,157.574
469,4,glouton,144.05
469,5,glouton,144.407
469,6,glouton,163.601
469,7,glouton,139.359
469,8,glouton,154.873
469,9,glouton,156.936
470,0,glouton,154.023
470,1,glouton,141.864
470,2,glouton,141.314
470,3,glouton,131.778
470,4,glouton,127.376
470,5,glouton,143.1
470,6,glouton,126.718
470,7,glouton,123.783
470,8,glouton,158.99
470,9,glouton,138.596
471,0,glouton,124.624
471,1,glouton,128.01
471,2,glouton,130.656
471,3,glouton,127.794
471,4,glouton,123.66
471,5,glouton,125.985
471,6,glouton,124.592
471,7,glouton,124.689
471,8,glouton,125.998
471,9,glouton,125.605
472,0,glouton,134.756
472,1,glouton,124.56
472,2,glouton,123.18
472,3,glouton,130.269
472,4,glouton,134.195
472,5,glouton,123.251
472,6,glouton,121.068
472,7,glouton,126.77
472,8,glouton,122.426
472,9,glouton,126.941
473,0,glouton,123.79
473,1,glouton,136.503
473,2,glouton,128.329
473,3,glouton,129.429
473,4,glouton,123.655
473,5,glouton,131.749
473,6,glouton,125.16
473,7,glouton,131.824
473,8,glouton,124.02
473,9,glouton,142.563
474,0,glouton,151.988
474,1,glouton,123.99
474,2,glouton,131.027
474,3,glouton,130.194
474,4,glouton,186.961
474,5,glouton,220.552
474,6,glouton,144.514
474,7,glouton,131.056
474,8,glouton,130.887
474,9,glouton,132.171
475,0,glouton,132.5
475,1,glouton,137.624
475,2,glouton,127.764
475,3,glouton,130.419
475,4,glouton,135.508
475,5,glouton,136.297
475,6,glouton,127.058
475,7,glouton,127.886
475,8,glouton,127.52
475,9,glouton,138.413
476,0,glouton,126.082
476,1,glouton,124.025
476,2,glouton,127.147
476,3,glouton,130.981
476,4,glouton,126.368
476,5,glouton,130.237
476,6,glouton,127.182
476,7,glouton,139.217
476,8,glouton,128.758
476,9,glouton,128.56
477,0,glouton,138.618
477,1,glouton,139.609
477,2,glouton,127.951
477,3,glouton,148.058
477,4,glouton,127.797
477,5,glouton,139.294
477,6,glouton,124.892
477,7,glouton,130.551
477,8,glouton,126.683
477,9,glouton,135.562
478,0,glouton,126.889
478,1,glouton,130.386
478,2,glouton,126.618
478,3,glouton,144.461
478,4,glouton,127.437
478,5,glouton,129.72
478,6,glouton,126.062
478,7,glouton,127.028
478,8,glouton,126.576
478,9,glouton,134.109
479,0,glouton,126.954
479,1,glouton,126.695
479,2,glouton,127.49
479,3,glouton,129.356
479,4,glouton,133.375
479,5,glouton,132.149
479,6,glouton,128.325
479,7,glouton,133.36
479,8,glouton,133.683
479,9,glouton,131.392
480,0,glouton,139.493
480,1,glouton,131.123
480,2,glouton,133.262
480,3,glouton,130.69
480,4,glouton,152.262
480,5,glouton,139.29
480,6,glouton,128.613
480,7,glouton,128.005
480,8,glouton,141.666
480,9,glouton,127.856
481,0,glouton,134.271
481,1,glouton,131.03
481,2,glouton,146.66
481,3,glouton,130.502
481,4,glouton,131.697
481,5,glouton,141.43
481,6,glouton,143.008
481,7,glouton,138.775
481,8,glouton,142.386
481,9,glouton,149.128
482,0,glouton,211.528
482,1,glouton,147.525
482,2,glouton,138.048
482,3,glouton,137.287
482,4,glouton,145.655
482,5,glouton,139.278
482,6,glouton,139.636
482,7,glouton,137.637
482,8,glouton,139.728
482,9,glouton,130.536
483,0,glouton,130.857
483,1,glouton,132.757
483,2,glouton,157.13
483,3,glouton,142.339
483,4,glouton,134.502
483,5,glouton,132.839
483,6,glouton,138.424
483,7,glouton,142.34
483,8,glouton,139.301
483,9,glouton,135.301
484,0,glouton,131.428
484,1,glouton,133.187
484,2,glouton,141.418
484,3,glouton,137.129
484,4,glouton,139.254
484,5,glouton,132.873
484,6,glouton,139.237
484,7,glouton,134.71
484,8,glouton,137.361
484,9,glouton,145.783
485,0,glouton,133.759
485,1,glouton,135.442
485,2,glouton,133.388
485,3,glouton,135.213
485,4,glouton,140.118
485,5,glouton,145.367
485,6,glouton,145.671
485,7,glouton,273.68
485,8,glouton,185.268
485,9,glouton,157.803
486,0,glouton,149.072
486,1,glouton,158.37
486,2,glouton,155.056
486,3,glouton,150.22
486,4,glouton,145.667
486,5,glouton,145.934
486,6,glouton,147.889
486,7,glouton,137.161
486,8,glouton,169.148
486,9,glouton,148.444
487,0,glouton,144.606
487,1,glouton,136.709
487,2,glouton,139.521
487,3,glouton,136.857
487,4,glouton,135.204
487,5,glouton,152.188
487,6,glouton,154.71
487,7,glouton,161.944
487,8,glouton,137.639
487,9,glouton,132.146
488,0,glouton,135.034
488,1,glouton,141.173
488,2,glouton,138.209
488,3,glouton,142.756
488,4,glouton,143.168
488,5,glouton,138.9
488,6,glouton,137.623
488,7,glouton,154.107
488,8,glouton,134.336
488,9,glouton,170.078
489,0,glouton,174.462
489,1,glouton,190.916
489,2,glouton,194.892
489,3,glouton,151.012
489,4,glouton,139.577
489,5,glouton,142.895
489,6,glouton,136.037
489,7,glouton,136.559
489,8,glouton,151.066
489,9,glouton,150.783
490,0,glouton,147.521
490,1,glouton,139.568
490,2,glouton,156.492
490,3,glouton,166.884
490,4,glouton,151.073
490,5,glouton,160.108
490,6,glouton,163.524
490,7,glouton,157.096
490,8,glouton,139.09
490,9,glouton,154.924
491,0,glouton,143.637
491,1,glouton,139.348
491,2,glouton,155.019
491,3,glouton,166.754
491,4,glouton,154.741
491,5,glouton,159.109
491,6,glouton,140.655
491,7,glouton,136.687
491,8,glouton,136.389
491,9,glouton,144.338
492,0,glouton,138.853
492,1,glouton,133.782
492,2,glouton,146.205
492,3,glouton,153.068
492,4,glouton,142.385
492,5,glouton,145.874
492,6,glouton,144.483
492,7,glouton,225.066
492,8,glouton,137.357
492,9,glouton,143.448
493,0,glouton,150.053
493,1,glouton,135.738
493,2,glouton,144.562
493,3,glouton,139.939
493,4,glouton,156.692
493,5,glouton,214.207
493,6,glouton,144.476
493,7,glouton,142.435
493,8,glouton,140.336
493,9,glouton,136.864
494,0,glouton,145.81
494,1,glouton,133.973
494,2,glouton,135.109
494,3,glouton,149.59
494,4,glouton,137.302
494,5,glouton,154.207
494,6,glouton,145.178
494,7,glouton,147.516
494,8,glouton,144.451
494,9,glouton,135.369
495,0,glouton,138.191
495,1,glouton,148.178
495,2,glouton,138.944
495,3,glouton,146.236
495,4,glouton,158.531
495,5,glouton,137.182
495,6,glouton,145.093
495,7,glouton,137.875
495,8,glouton,135.609
495,9,glouton,136.443
496,0,glouton,140.041
496,1,glouton,147.474
496,2,glouton,137.397
496,3,glouton,146.502
496,4,glouton,140.947
496,5,glouton,144.476
496,6,glouton,150.449
496,7,glouton,172.756
496,8,glouton,161.249
496,9,glouton,139.368
497,0,glouton,137.12
497,1,glouton,140.668
497,2,glouton,139.917
497,3,glouton,137.762
497,4,glouton,144.905
497,5,glouton,138.586
497,6,glouton,137.099
497,7,glouton,163.724
497,8,glouton,145.941
497,9,glouton,141.686
498,0,glouton,160.7
498,1,glouton,163.069
498,2,glouton,150.303
498,3,glouton,144.257
498,4,glouton,154.511
498,5,glouton,169.341
498,6,glouton,144.084
498,7,glouton,165.25
498,8,glouton,147.764
498,9,glouton,157.852
499,0,glouton,156.163
499,1,glouton,173.806
499,2,glouton,201.788
499,3,glouton,157.0
499,4,glouton,184.207
499,5,glouton,154.827
499,6,glouton,138.924
499,7,glouton,148.42
499,8,glouton,138.92
499,9,glouton,138.367
500,0,glouton,140.665
500,1,glouton,140.595
500,2,glouton,142.129
500,3,glouton,179.114
500,4,glouton,145.213
500,5,glouton,151.968
500,6,glouton,152.648
500,7,glouton,148.521
500,8,glouton,146.391
500,9,glouton,164.083
2,0,tabu,0.1111
2,1,tabu,0.0744
2,2,tabu,0.0834
2,3,tabu,0.0732
2,4,tabu,0.108
2,5,tabu,0.0748
2,6,tabu,0.0741
2,7,tabu,0.0902
2,8,tabu,0.0701
2,9,tabu,0.0748
3,0,tabu,0.1576
3,1,tabu,0.1556
3,2,tabu,0.1646
3,3,tabu,0.1676
3,4,tabu,0.1589
3,5,tabu,0.164
3,6,tabu,0.1682
3,7,tabu,0.1565
3,8,tabu,0.1816
3,9,tabu,0.1641
4,0,tabu,3.6841
4,1,tabu,0.1758
4,2,tabu,0.174
4,3,tabu,3.4393
4,4,tabu,3.6873
4,5,tabu,3.4387
4,6,tabu,3.4309
4,7,tabu,3.5639
4,8,tabu,3.423
4,9,tabu,0.1792
5,0,tabu,14.8077
5,1,tabu,0.2015
5,2,tabu,12.422
5,3,tabu,18.3834
5,4,tabu,14.9015
5,5,tabu,11.7847
5,6,tabu,14.7846
5,7,tabu,14.78
5,8,tabu,12.5032
5,9,tabu,15.1935
6,0,tabu,20.6604
6,1,tabu,17.0825
6,2,tabu,16.5561
6,3,tabu,13.0032
6,4,tabu,19.981
6,5,tabu,16.4809
6,6,tabu,19.7031
6,7,tabu,19.7421
6,8,tabu,26.2778
6,9,tabu,19.6318
7,0,tabu,22.7916
7,1,tabu,24.7846
7,2,tabu,18.8916
7,3,tabu,15.9075
7,4,tabu,27.4099
7,5,tabu,27.8425
7,6,tabu,32.2833
7,7,tabu,27.3792
7,8,tabu,25.0095
7,9,tabu,18.8305
8,0,tabu,28.6203
8,1,tabu,21.2372
8,2,tabu,25.5744
8,3,tabu,20.2408
8,4,tabu,30.7894
8,5,tabu,26.0939
8,6,tabu,30.5813
8,7,tabu,30.259
8,8,tabu,29.6162
8,9,tabu,30.2354
9,0,tabu,32.2236
9,1,tabu,32.1257
9,2,tabu,31.8472
9,3,tabu,22.0852
9,4,tabu,35.2214
9,5,tabu,31.8887
9,6,tabu,32.7272
9,7,tabu,37.092
9,8,tabu,32.9288
9,9,tabu,48.7997
10,0,tabu,42.1026
10,1,tabu,37.674
10,2,tabu,42.1525
10,3,tabu,34.3134
10,4,tabu,35.1948
10,5,tabu,40.0694
10,6,tabu,41.0277
10,7,tabu,47.8248
10,8,tabu,41.0246
10,9,tabu,46.4948
11,0,tabu,44.2581
11,1,tabu,45.8287
11,2,tabu,50.4028
11,3,tabu,39.7545
11,4,tabu,44.3788
11,5,tabu,50.4653
11,6,tabu,47.4953
11,7,tabu,52.5552
11,8,tabu,47.0646
11,9,tabu,57.9255
12,0,tabu,50.2547
12,1,tabu,58.7025
12,2,tabu,57.072
12,3,tabu,55.4092
12,4,tabu,56.4431
12,5,tabu,56.9701
12,6,tabu,50.9827
12,7,tabu,55.4399
12,8,tabu,58.0567
12,9,tabu,56.9139
13,0,tabu,47.6845
13,1,tabu,53.157
13,2,tabu,68.0974
13,3,tabu,58.6895
13,4,tabu,62.4034
13,5,tabu,68.317
13,6,tabu,68.2509
13,7,tabu,60.4953
13,8,tabu,56.0904
13,9,tabu,70.0005
14,0,tabu,59.5705
14,1,tabu,80.7478
14,2,tabu,68.2984
14,3,tabu,77.0928
14,4,tabu,74.9322
14,5,tabu,74.0307
14,6,tabu,81.0429
14,7,tabu,74.0093
14,8,tabu,71.3453
14,9,tabu,71.3593
15,0,tabu,67.2512
15,1,tabu,70.8766
15,2,tabu,96.6628
15,3,tabu,80.1257
15,4,tabu,82.9268
15,5,tabu,83.8401
15,6,tabu,71.8877
15,7,tabu,88.8157
15,8,tabu,98.9026
15,9,tabu,77.8617
16,0,tabu,81.1584
16,1,tabu,88.1118
16,2,tabu,94.4542
16,3,tabu,92.3457
16,4,tabu,75.198
16,5,tabu,76.8705
16,6,tabu,119.309
16,7,tabu,95.3889
16,8,tabu,98.4574
16,9,tabu,91.4297
17,0,tabu,104.267
17,1,tabu,80.5272
17,2,tabu,98.0908
17,3,tabu,91.0902
17,4,tabu,99.312
17,5,tabu,118.503
17,6,tabu,156.592
17,7,tabu,120.626
17,8,tabu,101.657
17,9,tabu,88.3427
18,0,tabu,95.9649
18,1,tabu,114.437
18,2,tabu,96.4358
18,3,tabu,103.096
18,4,tabu,106.083
18,5,tabu,93.8837
18,6,tabu,119.61
18,7,tabu,117.096
18,8,tabu,117.929
18,9,tabu,107.617
19,0,tabu,109.308
19,1,tabu,109.037
19,2,tabu,127.303
19,3,tabu,127.119
19,4,tabu,102.735
19,5,tabu,124.142
19,6,tabu,142.689
19,7,tabu,120.869
19,8,tabu,122.371
19,9,tabu,107.902
20,0,tabu,141.664
20,1,tabu,127.905
20,2,tabu,127.142
20,3,tabu,125.143
20,4,tabu,109.323
20,5,tabu,111.066
20,6,tabu,158.726
20,7,tabu,137.346
20,8,tabu,124.456
20,9,tabu,117.64
21,0,tabu,141.47
21,1,tabu,119.29
21,2,tabu,129.953
21,3,tabu,148.551
21,4,tabu,133.644
21,5,tabu,130.229
21,6,tabu,167.159
21,7,tabu,139.797
21,8,tabu,142.114
21,9,tabu,150.541
22,0,tabu,155.754
22,1,tabu,138.285
22,2,tabu,149.692
22,3,tabu,162.543
22,4,tabu,138.46
22,5,tabu,150.26
22,6,tabu,161.656
22,7,tabu,170.628
22,8,tabu,151.136
22,9,tabu,164.362
23,0,tabu,151.439
23,1,tabu,172.47
23,2,tabu,155.034
23,3,tabu,155.166
23,4,tabu,173.75
23,5,tabu,180.859
23,6,tabu,157.099
23,7,tabu,173.268
23,8,tabu,171.81
23,9,tabu,156.464
24,0,tabu,172.092
24,1,tabu,153.151
24,2,tabu,184.037
24,3,tabu,152.609
24,4,tabu,165.59
24,5,tabu,166.135
24,6,tabu,176.746
24,7,tabu,193.566
24,8,tabu,194.761
24,9,tabu,166.609
25,0,tabu,190.087
25,1,tabu,190.39
25,2,tabu,200.159
25,3,tabu,200.238
25,4,tabu,157.488
25,5,tabu,185.223
25,6,tabu,160.692
25,7,tabu,217.267
25,8,tabu,219.638
25,9,tabu,215.339
26,0,tabu,224.156
26,1,tabu,222.391
26,2,tabu,176.575
26,3,tabu,183.282
26,4,tabu,165.788
26,5,tabu,183.9
26,6,tabu,218.577
26,7,tabu,227.451
26,8,tabu,225.794
26,9,tabu,209.155
27,0,tabu,251.043
27,1,tabu,217.814
27,2,tabu,194.41
27,3,tabu,224.289
27,4,tabu,207.002
27,5,tabu,216.601
27,6,tabu,217.197
27,7,tabu,231.692
27,8,tabu,220.363
27,9,tabu,221.622
28,0,tabu,232.221
28,1,tabu,240.475
28,2,tabu,215.54
28,3,tabu,264.656
28,4,tabu,209.643
28,5,tabu,207.996
28,6,tabu,234.13
28,7,tabu,231.725
28,8,tabu,246.486
28,9,tabu,228.501
29,0,tabu,279.596
29,1,tabu,240.069
29,2,tabu,295.13
29,3,tabu,265.565
29,4,tabu,252.467
29,5,tabu,232.193
29,6,tabu,247.33
29,7,tabu,280.439
29,8,tabu,261.512
29,9,tabu,292.852
30,0,tabu,274.272
30,1,tabu,282.529
30,2,tabu,325.708
30,3,tabu,296.486
30,4,tabu,257.787
30,5,tabu,273.872
30,6,tabu,286.339
30,7,tabu,304.063
30,8,tabu,276.858
30,9,tabu,430.208
31,0,tabu,320.077
31,1,tabu,291.361
31,2,tabu,279.937
31,3,tabu,302.155
31,4,tabu,264.736
31,5,tabu,270.981
31,6,tabu,300.585
31,7,tabu,290.489
31,8,tabu,299.994
31,9,tabu,471.233
32,0,tabu,328.854
32,1,tabu,273.32
32,2,tabu,288.638
32,3,tabu,307.188
32,4,tabu,264.3
32,5,tabu,306.919
32,6,tabu,301.954
32,7,tabu,346.793
32,8,tabu,317.171
32,9,tabu,327.278
33,0,tabu,344.399
33,1,tabu,316.752
33,2,tabu,303.854
33,3,tabu,310.131
33,4,tabu,320.183
33,5,tabu,306.557
33,6,tabu,304.471
33,7,tabu,341.169
33,8,tabu,319.275
33,9,tabu,280.733
34,0,tabu,354.998
34,1,tabu,315.319
34,2,tabu,316.652
34,3,tabu,386.136
34,4,tabu,306.96
34,5,tabu,454.429
34,6,tabu,345.367
34,7,tabu,335.099
34,8,tabu,320.84
34,9,tabu,382.628
35,0,tabu,377.134
35,1,tabu,378.166
35,2,tabu,330.029
35,3,tabu,367.872
35,4,tabu,339.207
35,5,tabu,328.139
35,6,tabu,334.215
35,7,tabu,379.996
35,8,tabu,324.981
35,9,tabu,471.964
36,0,tabu,398.328
36,1,tabu,392.131
36,2,tabu,370.957
36,3,tabu,386.921
36,4,tabu,386.615
36,5,tabu,322.73
36,6,tabu,656.078
36,7,tabu,397.93
36,8,tabu,382.548
36,9,tabu,387.97
37,0,tabu,421.693
37,1,tabu,463.968
37,2,tabu,417.09
37,3,tabu,395.478
37,4,tabu,740.751
37,5,tabu,368.021
37,6,tabu,389.515
37,7,tabu,371.902
37,8,tabu,389.63
37,9,tabu,398.799
38,0,tabu,404.929
38,1,tabu,450.678
38,2,tabu,415.605
38,3,tabu,431.596
38,4,tabu,768.265
38,5,tabu,427.521
38,6,tabu,399.536
38,7,tabu,432.482
38,8,tabu,405.704
38,9,tabu,444.872
39,0,tabu,439.485
39,1,tabu,514.78
39,2,tabu,485.99
39,3,tabu,685.85
39,4,tabu,427.48
39,5,tabu,650.856
39,6,tabu,663.291
39,7,tabu,467.888
39,8,tabu,441.19
39,9,tabu,491.7
40,0,tabu,488.262
40,1,tabu,505.427
40,2,tabu,823.45
40,3,tabu,465.993
40,4,tabu,461.751
40,5,tabu,433.48
40,6,tabu,452.375
