nb_nodes,seed,algo,time,ans
301,6,tabu,22710.8,110
301,7,tabu,22123.9,107
301,8,tabu,23265.3,113
301,9,tabu,22486.6,108
302,0,tabu,22585.4,108
302,1,tabu,22912.1,109
302,2,tabu,22924.0,110
302,3,tabu,23495.8,111
302,4,tabu,23326.3,108
302,5,tabu,22440.9,106
302,6,tabu,22869.4,110
302,7,tabu,23220.6,112
302,8,tabu,27493.3,103
302,9,tabu,22326.6,108
303,0,tabu,23766.1,112
303,1,tabu,31822.3,108
303,2,tabu,23826.9,112
303,3,tabu,25576.0,110
303,4,tabu,23383.7,113
303,5,tabu,22874.9,109
303,6,tabu,22604.4,108
303,7,tabu,28124.7,110
303,8,tabu,22664.0,109
303,9,tabu,22826.5,106
304,0,tabu,23284.0,112
304,1,tabu,22708.7,109
304,2,tabu,22828.3,110
304,3,tabu,22991.5,110
304,4,tabu,23668.7,113
304,5,tabu,23292.4,112
304,6,tabu,23119.4,110
304,7,tabu,22766.0,110
304,8,tabu,23879.9,114
304,9,tabu,23279.5,112
305,0,tabu,22999.3,108
305,1,tabu,23655.0,114
305,2,tabu,24200.2,108
305,3,tabu,23343.5,112
305,4,tabu,22491.4,108
305,5,tabu,25065.4,110
305,6,tabu,23962.7,115
305,7,tabu,22820.1,109
305,8,tabu,24174.4,116
305,9,tabu,22676.5,109
306,0,tabu,24399.6,111
306,1,tabu,23460.8,110
306,2,tabu,23719.7,112
306,3,tabu,27010.0,110
306,4,tabu,26663.2,115
306,5,tabu,23906.9,114
306,6,tabu,22881.3,109
306,7,tabu,37208.2,110
306,8,tabu,23476.3,112
306,9,tabu,23913.4,113
307,0,tabu,23873.5,114
307,1,tabu,24333.5,115
307,2,tabu,23738.0,113
307,3,tabu,23472.0,111
307,4,tabu,23313.4,107
307,5,tabu,23424.7,111
307,6,tabu,23182.6,110
307,7,tabu,23062.0,110
307,8,tabu,24068.0,113
307,9,tabu,23479.3,112
308,0,tabu,23827.3,112
308,1,tabu,24708.0,116
308,2,tabu,27374.3,112
308,3,tabu,30638.5,112
308,4,tabu,25228.3,114
308,5,tabu,24226.4,112
308,6,tabu,23521.8,111
308,7,tabu,24165.8,109
308,8,tabu,24720.8,116
308,9,tabu,22780.6,108
309,0,tabu,24019.5,113
309,1,tabu,24548.4,116
309,2,tabu,23971.7,112
309,3,tabu,25780.3,112
309,4,tabu,23617.0,111
309,5,tabu,23662.9,109
309,6,tabu,23077.9,110
309,7,tabu,24363.1,115
309,8,tabu,24121.6,114
309,9,tabu,23385.3,111
310,0,tabu,24644.8,115
310,1,tabu,23658.8,111
310,2,tabu,24364.6,115
310,3,tabu,24806.5,117
310,4,tabu,24403.9,114
310,5,tabu,24196.8,113
310,6,tabu,23741.7,112
310,7,tabu,25045.0,115
310,8,tabu,24928.7,115
310,9,tabu,23861.8,112
311,0,tabu,24370.2,114
311,1,tabu,24953.5,113
311,2,tabu,24303.6,112
311,3,tabu,24559.7,114
311,4,tabu,24159.0,113
311,5,tabu,25705.1,118
311,6,tabu,23970.3,113
311,7,tabu,24376.7,113
311,8,tabu,27682.9,116
311,9,tabu,23742.7,112
312,0,tabu,24764.8,115
312,1,tabu,24948.6,116
312,2,tabu,23738.2,111
312,3,tabu,38090.6,112
312,4,tabu,23695.3,111
312,5,tabu,24997.5,117
312,6,tabu,25146.6,118
312,7,tabu,23861.8,112
312,8,tabu,23855.6,112
312,9,tabu,31509.7,115
313,0,tabu,24432.8,114
313,1,tabu,31580.5,106
313,2,tabu,25122.0,115
313,3,tabu,29968.9,111
313,4,tabu,24613.4,109
313,5,tabu,47954.8,109
313,6,tabu,23869.8,110
313,7,tabu,26417.4,112
313,8,tabu,24788.1,115
313,9,tabu,25002.7,116
314,0,tabu,24532.9,113
314,1,tabu,24217.2,111
314,2,tabu,23785.6,111
314,3,tabu,24870.3,113
314,4,tabu,24730.3,115
314,5,tabu,25284.6,117
314,6,tabu,25621.6,119
314,7,tabu,24694.6,115
314,8,tabu,24576.8,114
314,9,tabu,25426.0,113
315,0,tabu,24634.7,111
315,1,tabu,24649.5,110
315,2,tabu,24674.8,113
315,3,tabu,25035.5,115
315,4,tabu,24651.9,114
315,5,tabu,25008.6,115
315,6,tabu,24531.4,112
315,7,tabu,27189.7,112
315,8,tabu,30216.2,116
315,9,tabu,24510.5,113
316,0,tabu,25354.5,117
316,1,tabu,24908.2,115
316,2,tabu,25044.5,116
316,3,tabu,25725.4,117
316,4,tabu,23960.8,110
316,5,tabu,25456.5,118
316,6,tabu,24822.0,115
316,7,tabu,38326.0,111
316,8,tabu,25441.3,116
316,9,tabu,25130.2,116
317,0,tabu,24450.9,113
317,1,tabu,25749.8,114
317,2,tabu,25687.1,118
317,3,tabu,26611.8,119
317,4,tabu,25015.7,114
317,5,tabu,25635.0,118
317,6,tabu,24369.6,113
317,7,tabu,24581.3,113
317,8,tabu,25399.2,116
317,9,tabu,25477.4,115
318,0,tabu,26136.0,115
318,1,tabu,26029.7,117
318,2,tabu,26848.7,112
318,3,tabu,25980.1,115
318,4,tabu,25423.8,116
318,5,tabu,25389.5,116
318,6,tabu,24683.8,112
318,7,tabu,25612.6,116
318,8,tabu,26231.5,120
318,9,tabu,25714.5,117
319,0,tabu,42821.3,113
319,1,tabu,25883.5,117
319,2,tabu,24880.1,112
319,3,tabu,25269.7,115
319,4,tabu,25242.9,116
319,5,tabu,25342.2,116
319,6,tabu,25538.1,114
319,7,tabu,26157.8,119
319,8,tabu,27740.4,118
319,9,tabu,25795.0,112
320,0,tabu,27272.1,113
320,1,tabu,28202.7,114
320,2,tabu,34077.9,116
320,3,tabu,33932.1,113
320,4,tabu,29904.9,116
320,5,tabu,26725.1,114
320,6,tabu,27741.3,115
320,7,tabu,34863.2,119
320,8,tabu,26540.9,117
320,9,tabu,26433.0,117
321,0,tabu,25874.8,115
321,1,tabu,26529.3,117
321,2,tabu,30687.3,116
321,3,tabu,27250.7,116
321,4,tabu,26235.1,113
321,5,tabu,27893.7,120
321,6,tabu,27882.3,113
321,7,tabu,32701.3,116
321,8,tabu,27643.6,119
321,9,tabu,26822.5,118
322,0,tabu,29894.8,114
322,1,tabu,30381.4,117
322,2,tabu,39900.8,114
322,3,tabu,35776.1,118
322,4,tabu,38961.0,115
322,5,tabu,32925.7,117
322,6,tabu,28441.9,117
322,7,tabu,28221.6,115
322,8,tabu,33247.5,116
322,9,tabu,56039.3,111
323,0,tabu,26189.0,115
323,1,tabu,27549.1,119
323,2,tabu,30444.5,116
323,3,tabu,28368.6,116
323,4,tabu,28559.4,115
323,5,tabu,33068.0,120
323,6,tabu,30392.4,121
323,7,tabu,33172.4,117
323,8,tabu,27269.9,122
323,9,tabu,27394.9,116
324,0,tabu,28917.5,121
324,1,tabu,27174.2,115
324,2,tabu,26913.9,115
324,3,tabu,26346.9,117
324,4,tabu,28216.2,121
324,5,tabu,30125.8,117
324,6,tabu,26716.5,119
324,7,tabu,26956.2,116
324,8,tabu,33295.4,115
324,9,tabu,26240.8,117
325,0,tabu,26304.5,116
325,1,tabu,26714.3,117
325,2,tabu,27624.5,119
325,3,tabu,27390.3,119
325,4,tabu,26226.5,116
325,5,tabu,27543.0,117
325,6,tabu,28080.9,120
325,7,tabu,27689.6,120
325,8,tabu,26581.1,117
325,9,tabu,26620.5,117
326,0,tabu,26895.5,116
326,1,tabu,33289.6,118
326,2,tabu,28416.3,112
326,3,tabu,27092.2,119
326,4,tabu,27257.6,119
326,5,tabu,27539.3,116
326,6,tabu,27222.1,119
326,7,tabu,28281.0,116
326,8,tabu,27579.0,118
326,9,tabu,26836.7,117
327,0,tabu,26808.3,115
327,1,tabu,35918.9,113
327,2,tabu,26021.1,115
327,3,tabu,26894.8,117
327,4,tabu,28281.1,118
327,5,tabu,27015.9,116
327,6,tabu,26626.8,114
327,7,tabu,26471.0,116
327,8,tabu,27067.6,116
327,9,tabu,27931.0,118
328,0,tabu,26806.3,118
328,1,tabu,27813.7,118
328,2,tabu,28005.0,120
328,3,tabu,27929.1,119
328,4,tabu,27239.1,116
328,5,tabu,27233.9,118
328,6,tabu,34769.6,115
328,7,tabu,27637.2,121
328,8,tabu,28691.3,122
328,9,tabu,28187.3,118
329,0,tabu,27694.4,115
329,1,tabu,27666.1,118
329,2,tabu,26447.7,116
329,3,tabu,27954.3,123
329,4,tabu,27259.0,120
329,5,tabu,27928.0,122
329,6,tabu,27301.3,119
329,7,tabu,27711.5,121
329,8,tabu,28513.4,123
329,9,tabu,34415.0,117
330,0,tabu,47524.6,117
330,1,tabu,29846.2,118
330,2,tabu,27116.3,118
330,3,tabu,26751.2,117
330,4,tabu,26948.6,115
330,5,tabu,28304.0,119
330,6,tabu,27365.1,115
330,7,tabu,27880.4,121
330,8,tabu,53153.5,119
330,9,tabu,27631.6,120
331,0,tabu,54507.0,118
331,1,tabu,27675.1,119
331,2,tabu,26938.2,116
331,3,tabu,27430.3,116
331,4,tabu,27903.4,121
331,5,tabu,26796.9,114
331,6,tabu,28217.0,120
331,7,tabu,35131.0,120
331,8,tabu,31290.1,119
331,9,tabu,27869.9,120
332,0,tabu,28090.7,121
332,1,tabu,33030.7,121
332,2,tabu,31010.0,117
332,3,tabu,29988.9,122
332,4,tabu,31917.4,122
332,5,tabu,28884.5,117
332,6,tabu,29909.6,119
332,7,tabu,35363.9,121
332,8,tabu,34046.2,116
332,9,tabu,29346.7,123
333,0,tabu,29363.9,117
333,1,tabu,29926.1,119
333,2,tabu,55985.7,118
333,3,tabu,29410.9,118
333,4,tabu,29974.4,119
333,5,tabu,33050.1,121
333,6,tabu,31603.8,123
333,7,tabu,33696.4,119
333,8,tabu,47381.5,116
333,9,tabu,41882.6,112
334,0,tabu,28907.8,118
334,1,tabu,32298.8,118
334,2,tabu,30524.0,119
334,3,tabu,31782.0,117
334,4,tabu,29446.5,122
334,5,tabu,34378.1,122
334,6,tabu,37993.9,120
334,7,tabu,33884.2,119
334,8,tabu,43604.6,123
334,9,tabu,28905.0,118
335,0,tabu,38476.1,120
335,1,tabu,29454.0,119
335,2,tabu,28885.7,123
335,3,tabu,28070.7,120
335,4,tabu,28708.9,119
335,5,tabu,28382.8,117
335,6,tabu,27110.4,118
335,7,tabu,29223.6,123
335,8,tabu,27948.1,120
335,9,tabu,28966.1,124
336,0,tabu,26759.4,118
336,1,tabu,29348.3,121
336,2,tabu,27843.0,122
336,3,tabu,43398.6,119
336,4,tabu,28235.9,120
336,5,tabu,28105.2,121
336,6,tabu,27757.6,120
336,7,tabu,28072.0,119
336,8,tabu,29054.5,124
336,9,tabu,28829.0,124
337,0,tabu,27499.2,120
337,1,tabu,28459.1,119
337,2,tabu,27904.3,120
337,3,tabu,27360.5,119
337,4,tabu,38937.7,123
337,5,tabu,44468.6,122
337,6,tabu,39710.8,123
337,7,tabu,39037.4,121
337,8,tabu,51317.5,126
337,9,tabu,34938.8,121
338,0,tabu,37499.9,119
338,1,tabu,34800.0,122
338,2,tabu,32301.8,118
338,3,tabu,33597.3,123
338,4,tabu,32194.2,119
338,5,tabu,33738.7,123
338,6,tabu,46980.7,124
338,7,tabu,32565.4,123
338,8,tabu,33623.5,124
338,9,tabu,31883.3,120
339,0,tabu,32632.7,118
339,1,tabu,32408.8,123
339,2,tabu,31880.0,117
339,3,tabu,33027.7,123
339,4,tabu,32763.4,121
339,5,tabu,32211.2,121
339,6,tabu,34332.4,127
339,7,tabu,34634.7,120
339,8,tabu,33666.9,125
339,9,tabu,33121.7,121
340,0,tabu,33152.2,123
340,1,tabu,32133.1,119
340,2,tabu,35146.0,124
340,3,tabu,33112.3,124
340,4,tabu,33534.6,123
340,5,tabu,32573.5,122
340,6,tabu,32372.7,124
340,7,tabu,30230.9,122
340,8,tabu,30412.3,124
340,9,tabu,31261.4,123
341,0,tabu,29289.9,122
341,1,tabu,37634.2,119
341,2,tabu,29209.9,118
341,3,tabu,30731.9,124
341,4,tabu,30696.9,124
341,5,tabu,30853.4,125
341,6,tabu,30831.7,120
341,7,tabu,33938.8,119
341,8,tabu,30769.3,122
341,9,tabu,31472.8,125
342,0,tabu,31771.2,125
342,1,tabu,30809.1,124
342,2,tabu,30427.3,123
342,3,tabu,29710.1,120
342,4,tabu,30406.9,121
342,5,tabu,31150.4,126
342,6,tabu,31061.9,125
342,7,tabu,31040.6,125
342,8,tabu,29957.0,121
342,9,tabu,30768.2,124
343,0,tabu,30486.3,120
343,1,tabu,30010.1,121
343,2,tabu,30687.4,124
343,3,tabu,44377.4,115
343,4,tabu,31167.1,121
343,5,tabu,58612.7,120
343,6,tabu,30761.8,123
343,7,tabu,32709.6,125
343,8,tabu,35966.5,126
343,9,tabu,40328.9,123
344,0,tabu,37212.2,126
344,1,tabu,35564.2,124
344,2,tabu,36572.1,122
344,3,tabu,32329.7,125
344,4,tabu,60207.8,120
344,5,tabu,33547.7,124
344,6,tabu,34203.6,124
344,7,tabu,32317.4,127
344,8,tabu,37324.4,121
344,9,tabu,37273.1,120
345,0,tabu,41496.7,119
345,1,tabu,32300.3,123
345,2,tabu,37571.7,125
345,3,tabu,34790.5,125
345,4,tabu,37176.9,122
345,5,tabu,33256.8,122
345,6,tabu,30673.4,120
345,7,tabu,33224.5,125
345,8,tabu,32481.2,125
345,9,tabu,41211.6,120
346,0,tabu,35523.2,128
346,1,tabu,59466.3,123
346,2,tabu,30855.5,118
346,3,tabu,32304.3,127
346,4,tabu,32276.1,123
346,5,tabu,33684.7,125
346,6,tabu,31672.3,121
346,7,tabu,32437.0,118
346,8,tabu,34537.1,120
346,9,tabu,34212.0,124
347,0,tabu,32291.2,123
347,1,tabu,30705.3,121
347,2,tabu,31743.6,124
347,3,tabu,33194.1,129
347,4,tabu,32008.3,126
347,5,tabu,32523.1,128
347,6,tabu,33545.3,127
347,7,tabu,32352.3,126
347,8,tabu,32016.6,126
347,9,tabu,31794.4,120
348,0,tabu,32356.3,120
348,1,tabu,31615.0,125
348,2,tabu,32548.0,127
348,3,tabu,35446.8,124
348,4,tabu,33014.9,123
348,5,tabu,32324.1,126
348,6,tabu,30977.1,122
348,7,tabu,31560.0,121
348,8,tabu,31798.4,125
348,9,tabu,36151.0,127
349,0,tabu,66115.5,120
349,1,tabu,31508.6,124
349,2,tabu,31098.1,123
349,3,tabu,32905.8,126
349,4,tabu,32849.4,129
349,5,tabu,31834.9,126
349,6,tabu,32794.3,125
349,7,tabu,32965.7,130
349,8,tabu,40089.5,125
349,9,tabu,32482.9,125
350,0,tabu,31972.8,123
350,1,tabu,35793.6,124
350,2,tabu,31908.7,121
350,3,tabu,32124.6,125
350,4,tabu,33369.2,127
350,5,tabu,35381.5,122
350,6,tabu,62820.3,119
350,7,tabu,32505.0,127
350,8,tabu,35327.2,129
350,9,tabu,32708.5,129
351,0,tabu,32468.4,123
351,1,tabu,33402.0,128
351,2,tabu,32586.9,127
351,3,tabu,35386.0,128
351,4,tabu,39038.7,125
351,5,tabu,32270.0,126
351,6,tabu,31629.5,124
351,7,tabu,32188.3,125
351,8,tabu,36818.8,125
351,9,tabu,40238.5,121
352,0,tabu,38327.9,126
352,1,tabu,33674.6,128
352,2,tabu,33719.1,125
352,3,tabu,32583.1,125
352,4,tabu,31023.2,120
352,5,tabu,33279.3,126
352,6,tabu,35005.1,123
352,7,tabu,33003.4,129
352,8,tabu,32400.9,126
352,9,tabu,37417.2,125
353,0,tabu,39339.6,128
353,1,tabu,31839.7,123
353,2,tabu,37225.0,127
353,3,tabu,32796.6,123
353,4,tabu,32469.6,126
353,5,tabu,32765.9,125
353,6,tabu,33348.4,129
353,7,tabu,33981.0,129
353,8,tabu,34452.0,125
353,9,tabu,33398.9,129
354,0,tabu,32615.8,126
354,1,tabu,33764.5,122
354,2,tabu,33839.4,130
354,3,tabu,32707.3,123
354,4,tabu,36171.8,120
354,5,tabu,31758.6,123
354,6,tabu,34635.6,128
354,7,tabu,43917.6,121
354,8,tabu,33230.4,129
354,9,tabu,32222.8,126
355,0,tabu,38460.9,131
355,1,tabu,35385.9,130
355,2,tabu,33746.8,128
355,3,tabu,38454.0,128
355,4,tabu,34650.6,131
355,5,tabu,35061.4,124
355,6,tabu,33252.1,126
355,7,tabu,35089.2,126
355,8,tabu,39160.7,126
355,9,tabu,39161.6,124
356,0,tabu,33646.4,129
356,1,tabu,33824.3,131
356,2,tabu,35709.3,126
356,3,tabu,33671.7,130
356,4,tabu,33533.2,130
356,5,tabu,34523.6,128
356,6,tabu,32854.0,127
356,7,tabu,32365.4,126
356,8,tabu,33216.6,129
356,9,tabu,33512.6,128
357,0,tabu,35046.1,132
357,1,tabu,39189.2,129
357,2,tabu,34978.8,129
357,3,tabu,49276.6,120
357,4,tabu,33328.3,128
357,5,tabu,37403.3,129
357,6,tabu,37846.2,124
357,7,tabu,33767.6,127
357,8,tabu,32749.3,125
357,9,tabu,33206.5,128
358,0,tabu,33458.8,128
358,1,tabu,34013.3,129
358,2,tabu,33855.1,128
358,3,tabu,33003.5,127
358,4,tabu,33143.6,127
358,5,tabu,34318.8,129
358,6,tabu,33883.9,130
358,7,tabu,33273.4,128
358,8,tabu,34023.3,131
358,9,tabu,32519.9,126
359,0,tabu,33316.5,129
359,1,tabu,32678.1,126
359,2,tabu,33403.9,128
359,3,tabu,39013.8,132
359,4,tabu,33238.0,126
359,5,tabu,33098.2,126
359,6,tabu,44751.1,127
359,7,tabu,32470.8,123
359,8,tabu,34031.7,129
359,9,tabu,34057.5,127
360,0,tabu,33124.7,126
360,1,tabu,33727.4,127
360,2,tabu,32919.7,127
360,3,tabu,35549.9,125
360,4,tabu,35622.3,129
360,5,tabu,36357.9,131
360,6,tabu,33521.0,126
360,7,tabu,33850.8,129
360,8,tabu,33637.8,130
360,9,tabu,35357.8,127
361,0,tabu,35968.1,129
361,1,tabu,52782.9,126
361,2,tabu,36893.3,127
361,3,tabu,40906.0,132
361,4,tabu,33240.5,126
361,5,tabu,33087.4,127
361,6,tabu,33684.5,125
361,7,tabu,38493.4,127
361,8,tabu,35228.6,131
361,9,tabu,34389.6,130
362,0,tabu,35864.0,134
362,1,tabu,34354.7,129
362,2,tabu,34153.4,128
362,3,tabu,38419.6,125
362,4,tabu,34348.5,131
362,5,tabu,38664.1,132
362,6,tabu,40039.9,129
362,7,tabu,46513.4,127
362,8,tabu,48797.0,133
362,9,tabu,37412.2,126
363,0,tabu,35865.2,135
363,1,tabu,36017.4,130
363,2,tabu,34334.3,128
363,3,tabu,34366.6,129
363,4,tabu,63661.5,126
363,5,tabu,34373.9,131
363,6,tabu,33225.3,127
363,7,tabu,35354.1,133
363,8,tabu,34303.2,128
363,9,tabu,34761.4,130
364,0,tabu,35128.4,130
364,1,tabu,42535.4,131
364,2,tabu,36600.8,123
364,3,tabu,37015.5,129
364,4,tabu,34374.9,130
364,5,tabu,38413.1,127
364,6,tabu,34817.9,131
364,7,tabu,34368.6,129
364,8,tabu,41572.2,130
364,9,tabu,34991.9,128
365,0,tabu,34699.1,130
365,1,tabu,36868.0,130
365,2,tabu,41602.1,132
365,3,tabu,50418.2,131
365,4,tabu,48549.5,133
365,5,tabu,39351.9,129
365,6,tabu,41883.3,130
365,7,tabu,38598.2,131
365,8,tabu,41399.9,132
365,9,tabu,37184.8,127
366,0,tabu,51150.8,134
366,1,tabu,49716.9,126
366,2,tabu,45582.6,127
366,3,tabu,50622.7,129
366,4,tabu,39302.0,133
366,5,tabu,44378.6,131
366,6,tabu,40698.0,131
366,7,tabu,47897.4,133
366,8,tabu,45864.8,133
366,9,tabu,44114.4,127
367,0,tabu,43626.0,130
367,1,tabu,44955.3,133
367,2,tabu,37606.0,129
367,3,tabu,34752.5,130
367,4,tabu,34185.3,126
367,5,tabu,35371.2,132
367,6,tabu,39115.6,129
367,7,tabu,36202.9,131
367,8,tabu,35462.3,131
367,9,tabu,36139.0,128
368,0,tabu,36394.2,133
368,1,tabu,36602.3,134
368,2,tabu,36005.8,131
368,3,tabu,40050.0,133
368,4,tabu,36053.8,133
368,5,tabu,35313.6,129
368,6,tabu,34883.9,128
368,7,tabu,35890.0,130
368,8,tabu,41322.1,131
368,9,tabu,34989.1,129
369,0,tabu,38065.1,130
369,1,tabu,35811.3,128
369,2,tabu,38941.7,135
369,3,tabu,38147.1,129
369,4,tabu,44508.1,133
369,5,tabu,40157.7,134
369,6,tabu,43415.6,132
369,7,tabu,42915.7,134
369,8,tabu,36485.6,135
369,9,tabu,36287.8,135
370,0,tabu,37638.4,131
370,1,tabu,43798.2,130
370,2,tabu,38104.1,130
370,3,tabu,44343.1,130
370,4,tabu,41458.5,135
370,5,tabu,40289.1,130
370,6,tabu,41274.3,136
370,7,tabu,36497.5,134
370,8,tabu,36271.5,132
370,9,tabu,36333.0,133
371,0,tabu,43854.2,129
371,1,tabu,36427.9,131
371,2,tabu,37231.6,134
371,3,tabu,37177.5,135
371,4,tabu,36674.4,134
371,5,tabu,37345.3,132
371,6,tabu,36721.1,132
371,7,tabu,39291.4,132
371,8,tabu,37012.0,135
371,9,tabu,37218.9,131
372,0,tabu,37042.3,133
372,1,tabu,36810.7,134
372,2,tabu,36919.4,134
372,3,tabu,37305.7,135
372,4,tabu,37706.9,131
372,5,tabu,37013.7,134
372,6,tabu,36764.6,134
372,7,tabu,36488.3,133
372,8,tabu,38375.7,137
372,9,tabu,41910.6,131
373,0,tabu,35860.2,133
373,1,tabu,37247.1,134
373,2,tabu,36154.5,132
373,3,tabu,37162.2,134
373,4,tabu,35908.1,131
373,5,tabu,42322.9,128
373,6,tabu,49447.9,128
373,7,tabu,36563.4,133
373,8,tabu,36000.0,132
373,9,tabu,36614.9,130
374,0,tabu,35858.6,129
374,1,tabu,37089.4,134
374,2,tabu,76615.2,133
374,3,tabu,37817.3,135
374,4,tabu,35972.0,130
374,5,tabu,37602.8,136
374,6,tabu,37376.9,131
374,7,tabu,36486.1,132
374,8,tabu,37976.3,132
374,9,tabu,36861.6,134
375,0,tabu,36079.9,130
375,1,tabu,36755.6,131
375,2,tabu,37392.2,136
375,3,tabu,37755.0,135
375,4,tabu,37479.5,134
375,5,tabu,36653.7,133
375,6,tabu,36736.0,129
375,7,tabu,38147.5,138
375,8,tabu,37200.4,134
375,9,tabu,38863.4,135
376,0,tabu,38618.1,134
376,1,tabu,35616.4,126
376,2,tabu,56893.6,134
376,3,tabu,46490.3,138
376,4,tabu,45116.8,133
376,5,tabu,41401.5,129
376,6,tabu,42733.9,133
376,7,tabu,36968.3,132
376,8,tabu,42251.8,136
376,9,tabu,37635.5,133
377,0,tabu,46472.5,133
377,1,tabu,37086.4,132
377,2,tabu,36706.6,132
377,3,tabu,41472.6,137
377,4,tabu,41085.5,133
377,5,tabu,38211.4,137
377,6,tabu,45677.9,135
377,7,tabu,41006.8,133
377,8,tabu,60960.1,133
377,9,tabu,39395.9,135
378,0,tabu,44597.5,132
378,1,tabu,37847.1,134
378,2,tabu,44721.6,134
378,3,tabu,64940.9,128
378,4,tabu,43059.5,129
378,5,tabu,44625.8,135
378,6,tabu,47611.4,136
378,7,tabu,41723.2,135
378,8,tabu,42415.0,135
378,9,tabu,39026.6,136
379,0,tabu,70789.2,132
379,1,tabu,39931.6,132
379,2,tabu,36032.9,130
379,3,tabu,39132.2,130
379,4,tabu,47602.1,136
379,5,tabu,43655.5,130
379,6,tabu,42793.9,135
379,7,tabu,44047.0,136
379,8,tabu,43559.4,138
379,9,tabu,43749.9,136
380,0,tabu,42359.4,136
380,1,tabu,37691.9,133
380,2,tabu,45457.7,136
380,3,tabu,43942.1,136
380,4,tabu,42537.1,132
380,5,tabu,41617.2,137
380,6,tabu,38737.2,134
380,7,tabu,38002.1,136
380,8,tabu,37754.6,136
380,9,tabu,35611.3,134
381,0,tabu,38845.6,140
381,1,tabu,35811.8,133
381,2,tabu,36688.8,136
381,3,tabu,36954.4,138
381,4,tabu,35555.3,132
381,5,tabu,43139.8,135
381,6,tabu,39251.9,135
381,7,tabu,36427.7,134
381,8,tabu,37366.0,133
381,9,tabu,37859.3,136
382,0,tabu,35690.1,132
382,1,tabu,37323.6,138
382,2,tabu,36821.0,138
382,3,tabu,37883.9,132
382,4,tabu,39137.1,138
382,5,tabu,37318.4,139
382,6,tabu,36649.2,137
382,7,tabu,39501.8,131
382,8,tabu,37828.2,136
382,9,tabu,36902.6,133
383,0,tabu,35015.2,130
383,1,tabu,35399.0,130
383,2,tabu,38325.7,135
383,3,tabu,46937.1,132
383,4,tabu,38128.8,137
383,5,tabu,37223.7,135
383,6,tabu,35532.4,129
383,7,tabu,37595.8,138
383,8,tabu,37176.8,138
383,9,tabu,36027.8,135
384,0,tabu,42864.1,138
384,1,tabu,35924.9,134
384,2,tabu,35499.4,134
384,3,tabu,36134.6,135
384,4,tabu,36994.6,136
384,5,tabu,38743.3,139
384,6,tabu,36027.0,131
384,7,tabu,37660.1,135
384,8,tabu,37623.3,138
384,9,tabu,38335.1,141
385,0,tabu,36819.9,136
385,1,tabu,38663.5,142
385,2,tabu,38068.3,139
385,3,tabu,37431.2,138
385,4,tabu,36351.4,133
385,5,tabu,37386.0,139
385,6,tabu,35709.1,133
385,7,tabu,38137.3,139
385,8,tabu,41521.6,135
385,9,tabu,55266.9,137
501,0,glouton,138.037,174
501,1,glouton,148.475,172
501,2,glouton,132.324,174
501,3,glouton,134.027,172
501,4,glouton,136.056,173
501,5,glouton,152.031,171
501,6,glouton,135.449,175
501,7,glouton,136.184,170
501,8,glouton,132.54,173
501,9,glouton,134.458,175
502,0,glouton,135.756,167
502,1,glouton,136.111,169
502,2,glouton,133.782,175
502,3,glouton,139.049,172
502,4,glouton,142.577,174
502,5,glouton,141.419,170
502,6,glouton,163.519,173
502,7,glouton,211.553,174
502,8,glouton,143.76,171
502,9,glouton,142.607,171
503,0,glouton,137.018,174
503,1,glouton,146.481,172
503,2,glouton,136.462,173
503,3,glouton,137.754,173
503,4,glouton,153.795,172
503,5,glouton,134.702,172
503,6,glouton,141.642,173
503,7,glouton,141.612,175
503,8,glouton,153.035,175
503,9,glouton,133.563,173
504,0,glouton,145.974,178
504,1,glouton,135.845,175
504,2,glouton,136.29,170
504,3,glouton,136.405,179
504,4,glouton,135.69,172
504,5,glouton,141.635,170
504,6,glouton,139.373,172
504,7,glouton,153.423,171
504,8,glouton,197.192,175
504,9,glouton,192.829,169
505,0,glouton,164.87,174
505,1,glouton,182.899,166
505,2,glouton,247.347,170
505,3,glouton,138.191,175
505,4,glouton,141.179,176
505,5,glouton,149.909,173
505,6,glouton,140.121,177
505,7,glouton,134.479,170
505,8,glouton,136.546,173
505,9,glouton,135.639,173
506,0,glouton,144.922,175
506,1,glouton,209.082,174
506,2,glouton,136.301,173
506,3,glouton,135.827,175
506,4,glouton,139.379,177
506,5,glouton,144.282,174
506,6,glouton,136.829,174
506,7,glouton,134.165,171
506,8,glouton,137.726,177
506,9,glouton,137.81,173
507,0,glouton,146.522,180
507,1,glouton,136.981,174
507,2,glouton,137.419,174
507,3,glouton,138.179,174
507,4,glouton,142.371,175
507,5,glouton,145.017,174
507,6,glouton,135.67,174
507,7,glouton,138.282,174
507,8,glouton,139.559,181
507,9,glouton,147.935,174
508,0,glouton,135.789,173
508,1,glouton,136.966,174
508,2,glouton,142.183,174
508,3,glouton,139.308,175
508,4,glouton,151.381,179
508,5,glouton,135.151,172
508,6,glouton,137.174,171
508,7,glouton,138.918,175
508,8,glouton,139.978,178
508,9,glouton,141.764,175
509,0,glouton,137.113,178
509,1,glouton,138.356,179
509,2,glouton,138.964,170
509,3,glouton,140.261,177
509,4,glouton,141.906,178
509,5,glouton,146.061,176
509,6,glouton,137.608,171
509,7,glouton,139.248,178
509,8,glouton,142.64,178
509,9,glouton,139.181,178
510,0,glouton,142.576,175
510,1,glouton,147.596,180
510,2,glouton,139.282,176
510,3,glouton,137.228,173
